uid,block,a,b,tol_ms,hits,den,twice_hits,a_n,b_n,b_covered
ex03_confused_00285,ex03::DON'T THROW THAT OUT,asr_3408,emotion_3408,20,5,19,10,13,6,5
ex03_confused_00285,ex03::DON'T THROW THAT OUT,asr_3408,emotion_3408,40,6,19,12,13,6,6
ex03_confused_00285,ex03::DON'T THROW THAT OUT,asr_3408,intent_3408_last,0,8,22,16,13,9,8
ex03_confused_00285,ex03::DON'T THROW THAT OUT,asr_3408,intent_3408_last,20,9,22,18,13,9,9
ex03_confused_00285,ex03::DON'T THROW THAT OUT,asr_3408,intent_3408_last,40,9,22,18,13,9,9
ex03_confused_00285,ex03::DON'T THROW THAT OUT,asr_3408,speaker_count_3408_last,0,2,18,4,13,5,2
ex03_confused_00285,ex03::DON'T THROW THAT OUT,asr_3408,speaker_count_3408_last,20,3,18,6,13,5,3
ex03_confused_00285,ex03::DON'T THROW THAT OUT,asr_3408,speaker_count_3408_last,40,5,18,10,13,5,5
ex03_confused_00285,ex03::DON'T THROW THAT OUT,emotion_3408,intent_3408_last,0,3,15,6,6,9,3
ex03_confused_00285,ex03::DON'T THROW THAT OUT,emotion_3408,intent_3408_last,20,5,15,10,6,9,5
ex03_confused_00285,ex03::DON'T THROW THAT OUT,emotion_3408,intent_3408_last,40,6,15,12,6,9,6
ex03_confused_00285,ex03::DON'T THROW THAT OUT,emotion_3408,speaker_count_3408_last,0,3,11,6,6,5,3
ex03_confused_00285,ex03::DON'T THROW THAT OUT,emotion_3408,speaker_count_3408_last,20,5,11,10,6,5,5
ex03_confused_00285,ex03::DON'T THROW THAT OUT,emotion_3408,speaker_count_3408_last,40,5,11,10,6,5,5
ex03_confused_00285,ex03::DON'T THROW THAT OUT,intent_3408_last,speaker_count_3408_last,0,2,14,4,9,5,2
ex03_confused_00285,ex03::DON'T THROW THAT OUT,intent_3408_last,speaker_count_3408_last,20,3,14,6,9,5,3
ex03_confused_00285,ex03::DON'T THROW THAT OUT,intent_3408_last,speaker_count_3408_last,40,5,14,10,9,5,5
ex03_confused_00343,ex03::OKAY ENOUGH OF THE SPEECHES,asr_3408,emotion_3408,0,7,37,14,25,12,7
ex03_confused_00343,ex03::OKAY ENOUGH OF THE SPEECHES,asr_3408,emotion_3408,20,11,37,22,25,12,11
ex03_confused_00343,ex03::OKAY ENOUGH OF THE SPEECHES,asr_3408,emotion_3408,40,11,37,22,25,12,11
ex03_confused_00343,ex03::OKAY ENOUGH OF THE SPEECHES,asr_3408,intent_3408_last,0,10,43,20,25,18,10
ex03_confused_00343,ex03::OKAY ENOUGH OF THE SPEECHES,asr_3408,intent_3408_last,20,17,43,34,25,18,17
ex03_confused_00343,ex03::OKAY ENOUGH OF THE SPEECHES,asr_3408,intent_3408_last,40,17,43,34,25,18,17
ex03_confused_00343,ex03::OKAY ENOUGH OF THE SPEECHES,asr_3408,speaker_count_3408_last,0,3,32,6,25,7,3
ex03_confused_00343,ex03::OKAY ENOUGH OF THE SPEECHES,asr_3408,speaker_count_3408_last,20,6,32,12,25,7,6
ex03_confused_00343,ex03::OKAY ENOUGH OF THE SPEECHES,asr_3408,speaker_count_3408_last,40,7,32,14,25,7,7
ex03_confused_00343,ex03::OKAY ENOUGH OF THE SPEECHES,emotion_3408,intent_3408_last,0,11,30,22,12,18,11
ex03_confused_00343,ex03::OKAY ENOUGH OF THE SPEECHES,emotion_3408,intent_3408_last,20,12,30,24,12,18,12
ex03_confused_00343,ex03::OKAY ENOUGH OF THE SPEECHES,emotion_3408,intent_3408_last,40,12,30,24,12,18,12
ex03_confused_00343,ex03::OKAY ENOUGH OF THE SPEECHES,emotion_3408,speaker_count_3408_last,0,4,19,8,12,7,4
ex03_confused_00343,ex03::OKAY ENOUGH OF THE SPEECHES,emotion_3408,speaker_count_3408_last,20,5,19,10,12,7,5
ex03_confused_00343,ex03::OKAY ENOUGH OF THE SPEECHES,emotion_3408,speaker_count_3408_last,40,6,19,12,12,7,6
ex03_confused_00343,ex03::OKAY ENOUGH OF THE SPEECHES,intent_3408_last,speaker_count_3408_last,0,4,25,8,18,7,4
ex03_confused_00343,ex03::OKAY ENOUGH OF THE SPEECHES,intent_3408_last,speaker_count_3408_last,20,6,25,12,18,7,6
ex03_confused_00343,ex03::OKAY ENOUGH OF THE SPEECHES,intent_3408_last,speaker_count_3408_last,40,7,25,14,18,7,7
ex03_confused_00376,ex03::HIS NAME IS ADAM BRODY,asr_3408,emotion_3408,0,4,31,8,21,10,4
ex03_confused_00376,ex03::HIS NAME IS ADAM BRODY,asr_3408,emotion_3408,20,9,31,18,21,10,9
ex03_confused_00376,ex03::HIS NAME IS ADAM BRODY,asr_3408,emotion_3408,40,10,31,20,21,10,10
ex03_confused_00376,ex03::HIS NAME IS ADAM BRODY,asr_3408,intent_3408_last,0,10,36,20,21,15,10
ex03_confused_00376,ex03::HIS NAME IS ADAM BRODY,asr_3408,intent_3408_last,20,15,36,30,21,15,15
ex03_confused_00376,ex03::HIS NAME IS ADAM BRODY,asr_3408,intent_3408_last,40,15,36,30,21,15,15
ex03_confused_00376,ex03::HIS NAME IS ADAM BRODY,asr_3408,speaker_count_3408_last,0,2,26,4,21,5,2
ex03_confused_00376,ex03::HIS NAME IS ADAM BRODY,asr_3408,speaker_count_3408_last,20,5,26,10,21,5,5
ex03_confused_00376,ex03::HIS NAME IS ADAM BRODY,asr_3408,speaker_count_3408_last,40,5,26,10,21,5,5
ex03_confused_00376,ex03::HIS NAME IS ADAM BRODY,emotion_3408,intent_3408_last,0,7,25,14,10,15,7
ex03_confused_00376,ex03::HIS NAME IS ADAM BRODY,emotion_3408,intent_3408_last,20,10,25,20,10,15,10
ex03_confused_00376,ex03::HIS NAME IS ADAM BRODY,emotion_3408,intent_3408_last,40,10,25,20,10,15,11
ex03_confused_00376,ex03::HIS NAME IS ADAM BRODY,emotion_3408,speaker_count_3408_last,0,3,15,6,10,5,3
ex03_confused_00376,ex03::HIS NAME IS ADAM BRODY,emotion_3408,speaker_count_3408_last,20,4,15,8,10,5,4
ex03_confused_00376,ex03::HIS NAME IS ADAM BRODY,emotion_3408,speaker_count_3408_last,40,4,15,8,10,5,4
ex03_confused_00376,ex03::HIS NAME IS ADAM BRODY,intent_3408_last,speaker_count_3408_last,0,2,20,4,15,5,2
ex03_confused_00376,ex03::HIS NAME IS ADAM BRODY,intent_3408_last,speaker_count_3408_last,20,4,20,8,15,5,4
ex03_confused_00376,ex03::HIS NAME IS ADAM BRODY,intent_3408_last,speaker_count_3408_last,40,4,20,8,15,5,4
ex03_default_00010,ex03::IS THAT SUCCESS,asr_3408,emotion_3408,0,2,19,4,15,4,2
ex03_default_00010,ex03::IS THAT SUCCESS,asr_3408,emotion_3408,20,4,19,8,15,4,4
ex03_default_00010,ex03::IS THAT SUCCESS,asr_3408,emotion_3408,40,4,19,8,15,4,4
ex03_default_00010,ex03::IS THAT SUCCESS,asr_3408,intent_3408_last,0,6,22,12,15,7,6
ex03_default_00010,ex03::IS THAT SUCCESS,asr_3408,intent_3408_last,20,7,22,14,15,7,7
ex03_default_00010,ex03::IS THAT SUCCESS,asr_3408,intent_3408_last,40,7,22,14,15,7,7
ex03_default_00010,ex03::IS THAT SUCCESS,asr_3408,speaker_count_3408_last,0,2,19,4,15,4,2
ex03_default_00010,ex03::IS THAT SUCCESS,asr_3408,speaker_count_3408_last,20,3,19,6,15,4,3
ex03_default_00010,ex03::IS THAT SUCCESS,asr_3408,speaker_count_3408_last,40,3,19,6,15,4,3
ex03_default_00010,ex03::IS THAT SUCCESS,emotion_3408,intent_3408_last,0,2,11,4,4,7,2
ex03_default_00010,ex03::IS THAT SUCCESS,emotion_3408,intent_3408_last,20,4,11,8,4,7,4
ex03_default_00010,ex03::IS THAT SUCCESS,emotion_3408,intent_3408_last,40,4,11,8,4,7,4
ex03_default_00010,ex03::IS THAT SUCCESS,emotion_3408,speaker_count_3408_last,0,1,8,2,4,4,1
ex03_default_00010,ex03::IS THAT SUCCESS,emotion_3408,speaker_count_3408_last,20,2,8,4,4,4,2
ex03_default_00010,ex03::IS THAT SUCCESS,emotion_3408,speaker_count_3408_last,40,2,8,4,4,4,2
ex03_default_00010,ex03::IS THAT SUCCESS,intent_3408_last,speaker_count_3408_last,0,1,11,2,7,4,1
ex03_default_00010,ex03::IS THAT SUCCESS,intent_3408_last,speaker_count_3408_last,20,2,11,4,7,4,2
ex03_default_00010,ex03::IS THAT SUCCESS,intent_3408_last,speaker_count_3408_last,40,2,11,4,7,4,2
ex03_default_00014,ex03::IS IT THE SHAPE OF THINGS TO COME,asr_3408,emotion_3408,0,7,37,14,25,12,7
ex03_default_00014,ex03::IS IT THE SHAPE OF THINGS TO COME,asr_3408,emotion_3408,20,11,37,22,25,12,11
ex03_default_00014,ex03::IS IT THE SHAPE OF THINGS TO COME,asr_3408,emotion_3408,40,12,37,24,25,12,12
ex03_default_00014,ex03::IS IT THE SHAPE OF THINGS TO COME,asr_3408,intent_3408_last,0,11,40,22,25,15,11
ex03_default_00014,ex03::IS IT THE SHAPE OF THINGS TO COME,asr_3408,intent_3408_last,20,15,40,30,25,15,15
ex03_default_00014,ex03::IS IT THE SHAPE OF THINGS TO COME,asr_3408,intent_3408_last,40,15,40,30,25,15,15
ex03_default_00014,ex03::IS IT THE SHAPE OF THINGS TO COME,asr_3408,speaker_count_3408_last,0,5,31,10,25,6,5
ex03_default_00014,ex03::IS IT THE SHAPE OF THINGS TO COME,asr_3408,speaker_count_3408_last,20,6,31,12,25,6,6
ex03_default_00014,ex03::IS IT THE SHAPE OF THINGS TO COME,asr_3408,speaker_count_3408_last,40,6,31,12,25,6,6
ex03_default_00014,ex03::IS IT THE SHAPE OF THINGS TO COME,emotion_3408,intent_3408_last,0,8,27,16,12,15,8
ex03_default_00014,ex03::IS IT THE SHAPE OF THINGS TO COME,emotion_3408,intent_3408_last,20,10,27,20,12,15,11
ex03_default_00014,ex03::IS IT THE SHAPE OF THINGS TO COME,emotion_3408,intent_3408_last,40,10,27,20,12,15,12
ex03_default_00014,ex03::IS IT THE SHAPE OF THINGS TO COME,emotion_3408,speaker_count_3408_last,0,5,18,10,12,6,5
ex03_default_00014,ex03::IS IT THE SHAPE OF THINGS TO COME,emotion_3408,speaker_count_3408_last,20,5,18,10,12,6,5
ex03_default_00014,ex03::IS IT THE SHAPE OF THINGS TO COME,emotion_3408,speaker_count_3408_last,40,5,18,10,12,6,5
ex03_default_00014,ex03::IS IT THE SHAPE OF THINGS TO COME,intent_3408_last,speaker_count_3408_last,0,5,21,10,15,6,5
ex03_default_00014,ex03::IS IT THE SHAPE OF THINGS TO COME,intent_3408_last,speaker_count_3408_last,20,5,21,10,15,6,5
ex03_default_00014,ex03::IS IT THE SHAPE OF THINGS TO COME,intent_3408_last,speaker_count_3408_last,40,6,21,12,15,6,6
ex03_default_00037,ex03::THE VACANCIES ARE IN SUPPORT SERVICES AND ARTS,asr_3408,emotion_3408,0,6,55,12,34,21,6
ex03_default_00037,ex03::THE VACANCIES ARE IN SUPPORT SERVICES AND ARTS,asr_3408,emotion_3408,20,15,55,30,34,21,16
ex03_default_00037,ex03::THE VACANCIES ARE IN SUPPORT SERVICES AND ARTS,asr_3408,emotion_3408,40,20,55,40,34,21,20
ex03_default_00037,ex03::THE VACANCIES ARE IN SUPPORT SERVICES AND ARTS,asr_3408,intent_3408_last,0,12,58,24,34,24,12
ex03_default_00037,ex03::THE VACANCIES ARE IN SUPPORT SERVICES AND ARTS,asr_3408,intent_3408_last,20,23,58,46,34,24,23
ex03_default_00037,ex03::THE VACANCIES ARE IN SUPPORT SERVICES AND ARTS,asr_3408,intent_3408_last,40,23,58,46,34,24,23
ex03_default_00037,ex03::THE VACANCIES ARE IN SUPPORT SERVICES AND ARTS,asr_3408,speaker_count_3408_last,0,7,46,14,34,12,7
ex03_default_00037,ex03::THE VACANCIES ARE IN SUPPORT SERVICES AND ARTS,asr_3408,speaker_count_3408_last,20,10,46,20,34,12,10
ex03_default_00037,ex03::THE VACANCIES ARE IN SUPPORT SERVICES AND ARTS,asr_3408,speaker_count_3408_last,40,10,46,20,34,12,10
ex03_default_00037,ex03::THE VACANCIES ARE IN SUPPORT SERVICES AND ARTS,emotion_3408,intent_3408_last,0,12,45,24,21,24,12
ex03_default_00037,ex03::THE VACANCIES ARE IN SUPPORT SERVICES AND ARTS,emotion_3408,intent_3408_last,20,16,45,32,21,24,17
ex03_default_00037,ex03::THE VACANCIES ARE IN SUPPORT SERVICES AND ARTS,emotion_3408,intent_3408_last,40,18,45,36,21,24,19
ex03_default_00037,ex03::THE VACANCIES ARE IN SUPPORT SERVICES AND ARTS,emotion_3408,speaker_count_3408_last,0,7,33,14,21,12,7
ex03_default_00037,ex03::THE VACANCIES ARE IN SUPPORT SERVICES AND ARTS,emotion_3408,speaker_count_3408_last,20,9,33,18,21,12,9
ex03_default_00037,ex03::THE VACANCIES ARE IN SUPPORT SERVICES AND ARTS,emotion_3408,speaker_count_3408_last,40,10,33,20,21,12,10
ex03_default_00037,ex03::THE VACANCIES ARE IN SUPPORT SERVICES AND ARTS,intent_3408_last,speaker_count_3408_last,0,7,36,14,24,12,7
ex03_default_00037,ex03::THE VACANCIES ARE IN SUPPORT SERVICES AND ARTS,intent_3408_last,speaker_count_3408_last,20,8,36,16,24,12,8
ex03_default_00037,ex03::THE VACANCIES ARE IN SUPPORT SERVICES AND ARTS,intent_3408_last,speaker_count_3408_last,40,9,36,18,24,12,9
ex03_default_00040,ex03::HOW ARE YOU SIR,asr_3408,emotion_3408,0,3,13,6,10,3,3
ex03_default_00040,ex03::HOW ARE YOU SIR,asr_3408,emotion_3408,20,3,13,6,10,3,3
ex03_default_00040,ex03::HOW ARE YOU SIR,asr_3408,emotion_3408,40,3,13,6,10,3,3
ex03_default_00040,ex03::HOW ARE YOU SIR,asr_3408,intent_3408_last,0,5,17,10,10,7,5
ex03_default_00040,ex03::HOW ARE YOU SIR,asr_3408,intent_3408_last,20,7,17,14,10,7,7
ex03_default_00040,ex03::HOW ARE YOU SIR,asr_3408,intent_3408_last,40,7,17,14,10,7,7
ex03_default_00040,ex03::HOW ARE YOU SIR,asr_3408,speaker_count_3408_last,0,2,13,4,10,3,2
ex03_default_00040,ex03::HOW ARE YOU SIR,asr_3408,speaker_count_3408_last,20,2,13,4,10,3,2
ex03_default_00040,ex03::HOW ARE YOU SIR,asr_3408,speaker_count_3408_last,40,2,13,4,10,3,2
ex03_default_00040,ex03::HOW ARE YOU SIR,emotion_3408,intent_3408_last,0,3,10,6,3,7,3
ex03_default_00040,ex03::HOW ARE YOU SIR,emotion_3408,intent_3408_last,20,3,10,6,3,7,3
ex03_default_00040,ex03::HOW ARE YOU SIR,emotion_3408,intent_3408_last,40,3,10,6,3,7,3
ex03_default_00040,ex03::HOW ARE YOU SIR,emotion_3408,speaker_count_3408_last,0,2,6,4,3,3,2
ex03_default_00040,ex03::HOW ARE YOU SIR,emotion_3408,speaker_count_3408_last,20,2,6,4,3,3,2
ex03_default_00040,ex03::HOW ARE YOU SIR,emotion_3408,speaker_count_3408_last,40,2,6,4,3,3,2
ex03_default_00040,ex03::HOW ARE YOU SIR,intent_3408_last,speaker_count_3408_last,0,2,10,4,7,3,2
ex03_default_00040,ex03::HOW ARE YOU SIR,intent_3408_last,speaker_count_3408_last,20,2,10,4,7,3,2
ex03_default_00040,ex03::HOW ARE YOU SIR,intent_3408_last,speaker_count_3408_last,40,2,10,4,7,3,2
ex03_default_00104,ex03::GRANNY SMITH APPLES YOUR FAVORITE,asr_3408,emotion_3408,0,5,37,10,25,12,5
ex03_default_00104,ex03::GRANNY SMITH APPLES YOUR FAVORITE,asr_3408,emotion_3408,20,11,37,22,25,12,11
ex03_default_00104,ex03::GRANNY SMITH APPLES YOUR FAVORITE,asr_3408,emotion_3408,40,12,37,24,25,12,12
ex03_default_00104,ex03::GRANNY SMITH APPLES YOUR FAVORITE,asr_3408,intent_3408_last,0,7,40,14,25,15,7
ex03_default_00104,ex03::GRANNY SMITH APPLES YOUR FAVORITE,asr_3408,intent_3408_last,20,14,40,28,25,15,14
ex03_default_00104,ex03::GRANNY SMITH APPLES YOUR FAVORITE,asr_3408,intent_3408_last,40,15,40,30,25,15,15
ex03_default_00104,ex03::GRANNY SMITH APPLES YOUR FAVORITE,asr_3408,speaker_count_3408_last,0,3,31,6,25,6,3
ex03_default_00104,ex03::GRANNY SMITH APPLES YOUR FAVORITE,asr_3408,speaker_count_3408_last,20,6,31,12,25,6,6
ex03_default_00104,ex03::GRANNY SMITH APPLES YOUR FAVORITE,asr_3408,speaker_count_3408_last,40,6,31,12,25,6,6
ex03_default_00104,ex03::GRANNY SMITH APPLES YOUR FAVORITE,emotion_3408,intent_3408_last,0,10,27,20,12,15,10
ex03_default_00104,ex03::GRANNY SMITH APPLES YOUR FAVORITE,emotion_3408,intent_3408_last,20,11,27,22,12,15,11
ex03_default_00104,ex03::GRANNY SMITH APPLES YOUR FAVORITE,emotion_3408,intent_3408_last,40,11,27,22,12,15,11
ex03_default_00104,ex03::GRANNY SMITH APPLES YOUR FAVORITE,emotion_3408,speaker_count_3408_last,0,3,18,6,12,6,3
ex03_default_00104,ex03::GRANNY SMITH APPLES YOUR FAVORITE,emotion_3408,speaker_count_3408_last,20,5,18,10,12,6,5
ex03_default_00104,ex03::GRANNY SMITH APPLES YOUR FAVORITE,emotion_3408,speaker_count_3408_last,40,5,18,10,12,6,5
ex03_default_00104,ex03::GRANNY SMITH APPLES YOUR FAVORITE,intent_3408_last,speaker_count_3408_last,0,4,21,8,15,6,4
ex03_default_00104,ex03::GRANNY SMITH APPLES YOUR FAVORITE,intent_3408_last,speaker_count_3408_last,20,6,21,12,15,6,6
ex03_default_00104,ex03::GRANNY SMITH APPLES YOUR FAVORITE,intent_3408_last,speaker_count_3408_last,40,6,21,12,15,6,6
ex03_default_00134,ex03::WHO STARS IN THE NUTTY PROFESSOR,asr_3408,emotion_3408,0,7,35,14,23,12,7
ex03_default_00134,ex03::WHO STARS IN THE NUTTY PROFESSOR,asr_3408,emotion_3408,20,11,35,22,23,12,11
ex03_default_00134,ex03::WHO STARS IN THE NUTTY PROFESSOR,asr_3408,emotion_3408,40,11,35,22,23,12,11
ex03_default_00134,ex03::WHO STARS IN THE NUTTY PROFESSOR,asr_3408,intent_3408_last,0,11,38,22,23,15,11
ex03_default_00134,ex03::WHO STARS IN THE NUTTY PROFESSOR,asr_3408,intent_3408_last,20,14,38,28,23,15,14
ex03_default_00134,ex03::WHO STARS IN THE NUTTY PROFESSOR,asr_3408,intent_3408_last,40,14,38,28,23,15,14
ex03_default_00134,ex03::WHO STARS IN THE NUTTY PROFESSOR,asr_3408,speaker_count_3408_last,0,4,30,8,23,7,4
ex03_default_00134,ex03::WHO STARS IN THE NUTTY PROFESSOR,asr_3408,speaker_count_3408_last,20,7,30,14,23,7,7
ex03_default_00134,ex03::WHO STARS IN THE NUTTY PROFESSOR,asr_3408,speaker_count_3408_last,40,7,30,14,23,7,7
ex03_default_00134,ex03::WHO STARS IN THE NUTTY PROFESSOR,emotion_3408,intent_3408_last,0,9,27,18,12,15,9
ex03_default_00134,ex03::WHO STARS IN THE NUTTY PROFESSOR,emotion_3408,intent_3408_last,20,11,27,22,12,15,11
ex03_default_00134,ex03::WHO STARS IN THE NUTTY PROFESSOR,emotion_3408,intent_3408_last,40,11,27,22,12,15,11
ex03_default_00134,ex03::WHO STARS IN THE NUTTY PROFESSOR,emotion_3408,speaker_count_3408_last,0,4,19,8,12,7,4
ex03_default_00134,ex03::WHO STARS IN THE NUTTY PROFESSOR,emotion_3408,speaker_count_3408_last,20,6,19,12,12,7,6
ex03_default_00134,ex03::WHO STARS IN THE NUTTY PROFESSOR,emotion_3408,speaker_count_3408_last,40,6,19,12,12,7,6
ex03_default_00134,ex03::WHO STARS IN THE NUTTY PROFESSOR,intent_3408_last,speaker_count_3408_last,0,4,22,8,15,7,4
ex03_default_00134,ex03::WHO STARS IN THE NUTTY PROFESSOR,intent_3408_last,speaker_count_3408_last,20,5,22,10,15,7,5
ex03_default_00134,ex03::WHO STARS IN THE NUTTY PROFESSOR,intent_3408_last,speaker_count_3408_last,40,6,22,12,15,7,6
ex03_default_00143,ex03::OH ME TOO,asr_3408,emotion_3408,0,2,10,4,7,3,2
ex03_default_00143,ex03::OH ME TOO,asr_3408,emotion_3408,20,3,10,6,7,3,3
ex03_default_00143,ex03::OH ME TOO,asr_3408,emotion_3408,40,3,10,6,7,3,3
ex03_default_00143,ex03::OH ME TOO,asr_3408,intent_3408_last,0,4,11,8,7,4,4
ex03_default_00143,ex03::OH ME TOO,asr_3408,intent_3408_last,20,4,11,8,7,4,4
ex03_default_00143,ex03::OH ME TOO,asr_3408,intent_3408_last,40,4,11,8,7,4,4
ex03_default_00143,ex03::OH ME TOO,asr_3408,speaker_count_3408_last,0,2,9,4,7,2,2
ex03_default_00143,ex03::OH ME TOO,asr_3408,speaker_count_3408_last,20,2,9,4,7,2,2
ex03_default_00143,ex03::OH ME TOO,asr_3408,speaker_count_3408_last,40,2,9,4,7,2,2
ex03_default_00143,ex03::OH ME TOO,emotion_3408,intent_3408_last,0,2,7,4,3,4,2
ex03_default_00143,ex03::OH ME TOO,emotion_3408,intent_3408_last,20,3,7,6,3,4,3
ex03_default_00143,ex03::OH ME TOO,emotion_3408,intent_3408_last,40,3,7,6,3,4,3
ex03_default_00143,ex03::OH ME TOO,emotion_3408,speaker_count_3408_last,0,2,5,4,3,2,2
ex03_default_00143,ex03::OH ME TOO,emotion_3408,speaker_count_3408_last,20,2,5,4,3,2,2
ex03_default_00143,ex03::OH ME TOO,emotion_3408,speaker_count_3408_last,40,2,5,4,3,2,2
ex03_default_00143,ex03::OH ME TOO,intent_3408_last,speaker_count_3408_last,0,2,6,4,4,2,2
ex03_default_00143,ex03::OH ME TOO,intent_3408_last,speaker_count_3408_last,20,2,6,4,4,2,2
ex03_default_00143,ex03::OH ME TOO,intent_3408_last,speaker_count_3408_last,40,2,6,4,4,2,2
ex03_default_00175,ex03::WHAT IS TAI CHI,asr_3408,emotion_3408,0,4,16,8,11,5,4
ex03_default_00175,ex03::WHAT IS TAI CHI,asr_3408,emotion_3408,20,5,16,10,11,5,5
ex03_default_00175,ex03::WHAT IS TAI CHI,asr_3408,emotion_3408,40,5,16,10,11,5,5
ex03_default_00175,ex03::WHAT IS TAI CHI,asr_3408,intent_3408_last,0,6,18,12,11,7,6
ex03_default_00175,ex03::WHAT IS TAI CHI,asr_3408,intent_3408_last,20,7,18,14,11,7,7
ex03_default_00175,ex03::WHAT IS TAI CHI,asr_3408,intent_3408_last,40,7,18,14,11,7,7
ex03_default_00175,ex03::WHAT IS TAI CHI,asr_3408,speaker_count_3408_last,0,2,13,4,11,2,2
ex03_default_00175,ex03::WHAT IS TAI CHI,asr_3408,speaker_count_3408_last,20,2,13,4,11,2,2
ex03_default_00175,ex03::WHAT IS TAI CHI,asr_3408,speaker_count_3408_last,40,2,13,4,11,2,2
ex03_default_00175,ex03::WHAT IS TAI CHI,emotion_3408,intent_3408_last,0,4,12,8,5,7,4
ex03_default_00175,ex03::WHAT IS TAI CHI,emotion_3408,intent_3408_last,20,5,12,10,5,7,5
ex03_default_00175,ex03::WHAT IS TAI CHI,emotion_3408,intent_3408_last,40,5,12,10,5,7,5
ex03_default_00175,ex03::WHAT IS TAI CHI,emotion_3408,speaker_count_3408_last,0,2,7,4,5,2,2
ex03_default_00175,ex03::WHAT IS TAI CHI,emotion_3408,speaker_count_3408_last,20,2,7,4,5,2,2
ex03_default_00175,ex03::WHAT IS TAI CHI,emotion_3408,speaker_count_3408_last,40,2,7,4,5,2,2
ex03_default_00175,ex03::WHAT IS TAI CHI,intent_3408_last,speaker_count_3408_last,0,2,9,4,7,2,2
ex03_default_00175,ex03::WHAT IS TAI CHI,intent_3408_last,speaker_count_3408_last,20,2,9,4,7,2,2
ex03_default_00175,ex03::WHAT IS TAI CHI,intent_3408_last,speaker_count_3408_last,40,2,9,4,7,2,2
ex03_default_00198,ex03::OF COURSE HE DOES,asr_3408,emotion_3408,0,2,16,4,13,3,2
ex03_default_00198,ex03::OF COURSE HE DOES,asr_3408,emotion_3408,20,2,16,4,13,3,2
ex03_default_00198,ex03::OF COURSE HE DOES,asr_3408,emotion_3408,40,3,16,6,13,3,3
ex03_default_00198,ex03::OF COURSE HE DOES,asr_3408,intent_3408_last,0,7,21,14,13,8,7
ex03_default_00198,ex03::OF COURSE HE DOES,asr_3408,intent_3408_last,20,8,21,16,13,8,8
ex03_default_00198,ex03::OF COURSE HE DOES,asr_3408,intent_3408_last,40,8,21,16,13,8,8
ex03_default_00198,ex03::OF COURSE HE DOES,asr_3408,speaker_count_3408_last,0,2,17,4,13,4,2
ex03_default_00198,ex03::OF COURSE HE DOES,asr_3408,speaker_count_3408_last,20,4,17,8,13,4,4
ex03_default_00198,ex03::OF COURSE HE DOES,asr_3408,speaker_count_3408_last,40,4,17,8,13,4,4
ex03_default_00198,ex03::OF COURSE HE DOES,emotion_3408,intent_3408_last,0,2,11,4,3,8,2
ex03_default_00198,ex03::OF COURSE HE DOES,emotion_3408,intent_3408_last,20,2,11,4,3,8,2
ex03_default_00198,ex03::OF COURSE HE DOES,emotion_3408,intent_3408_last,40,3,11,6,3,8,4
ex03_default_00198,ex03::OF COURSE HE DOES,emotion_3408,speaker_count_3408_last,0,1,7,2,3,4,1
ex03_default_00198,ex03::OF COURSE HE DOES,emotion_3408,speaker_count_3408_last,20,2,7,4,3,4,2
ex03_default_00198,ex03::OF COURSE HE DOES,emotion_3408,speaker_count_3408_last,40,2,7,4,3,4,2
ex03_default_00198,ex03::OF COURSE HE DOES,intent_3408_last,speaker_count_3408_last,0,2,12,4,8,4,2
ex03_default_00198,ex03::OF COURSE HE DOES,intent_3408_last,speaker_count_3408_last,20,4,12,8,8,4,4
ex03_default_00198,ex03::OF COURSE HE DOES,intent_3408_last,speaker_count_3408_last,40,4,12,8,8,4,4
ex03_default_00205,ex03::MILESTONES FOR ALEX AND THE OTHER TRAVEL ZOO BREAK OUT YOUR SCORECARDS,asr_3408,emotion_3408,0,11,75,22,50,25,11
ex03_default_00205,ex03::MILESTONES FOR ALEX AND THE OTHER TRAVEL ZOO BREAK OUT YOUR SCORECARDS,asr_3408,emotion_3408,20,23,75,46,50,25,23
ex03_default_00205,ex03::MILESTONES FOR ALEX AND THE OTHER TRAVEL ZOO BREAK OUT YOUR SCORECARDS,asr_3408,emotion_3408,40,25,75,50,50,25,25
ex03_default_00205,ex03::MILESTONES FOR ALEX AND THE OTHER TRAVEL ZOO BREAK OUT YOUR SCORECARDS,asr_3408,intent_3408_last,0,23,85,46,50,35,23
ex03_default_00205,ex03::MILESTONES FOR ALEX AND THE OTHER TRAVEL ZOO BREAK OUT YOUR SCORECARDS,asr_3408,intent_3408_last,20,35,85,70,50,35,35
