uid,block,policy,event,offset_ms,tol_ms,hits,cuts,refs,den,twice_hits
ex02_whisper_00326,ex02::KAYDA WAS HER NEUROSURGEON BUT NOW IT SEEMS LIKE JAKE'S MAKING ALL THE DECISIONS,emotion_3407,valley,12.5,20.0,4,38,15,53,8
ex02_whisper_00326,ex02::KAYDA WAS HER NEUROSURGEON BUT NOW IT SEEMS LIKE JAKE'S MAKING ALL THE DECISIONS,emotion_3407,valley,12.5,40.0,8,38,15,53,16
ex02_whisper_00326,ex02::KAYDA WAS HER NEUROSURGEON BUT NOW IT SEEMS LIKE JAKE'S MAKING ALL THE DECISIONS,emotion_3409,rise,0.0,20.0,8,30,25,55,16
ex02_whisper_00326,ex02::KAYDA WAS HER NEUROSURGEON BUT NOW IT SEEMS LIKE JAKE'S MAKING ALL THE DECISIONS,emotion_3409,rise,0.0,40.0,14,30,25,55,28
ex02_whisper_00326,ex02::KAYDA WAS HER NEUROSURGEON BUT NOW IT SEEMS LIKE JAKE'S MAKING ALL THE DECISIONS,emotion_3409,rise,12.5,20.0,11,30,25,55,22
ex02_whisper_00326,ex02::KAYDA WAS HER NEUROSURGEON BUT NOW IT SEEMS LIKE JAKE'S MAKING ALL THE DECISIONS,emotion_3409,rise,12.5,40.0,15,30,25,55,30
ex02_whisper_00326,ex02::KAYDA WAS HER NEUROSURGEON BUT NOW IT SEEMS LIKE JAKE'S MAKING ALL THE DECISIONS,emotion_3409,fall,0.0,20.0,7,30,26,56,14
ex02_whisper_00326,ex02::KAYDA WAS HER NEUROSURGEON BUT NOW IT SEEMS LIKE JAKE'S MAKING ALL THE DECISIONS,emotion_3409,fall,0.0,40.0,12,30,26,56,24
ex02_whisper_00326,ex02::KAYDA WAS HER NEUROSURGEON BUT NOW IT SEEMS LIKE JAKE'S MAKING ALL THE DECISIONS,emotion_3409,fall,12.5,20.0,10,30,26,56,20
ex02_whisper_00326,ex02::KAYDA WAS HER NEUROSURGEON BUT NOW IT SEEMS LIKE JAKE'S MAKING ALL THE DECISIONS,emotion_3409,fall,12.5,40.0,13,30,26,56,26
ex02_whisper_00326,ex02::KAYDA WAS HER NEUROSURGEON BUT NOW IT SEEMS LIKE JAKE'S MAKING ALL THE DECISIONS,emotion_3409,peak,0.0,20.0,5,30,16,46,10
ex02_whisper_00326,ex02::KAYDA WAS HER NEUROSURGEON BUT NOW IT SEEMS LIKE JAKE'S MAKING ALL THE DECISIONS,emotion_3409,peak,0.0,40.0,8,30,16,46,16
ex02_whisper_00326,ex02::KAYDA WAS HER NEUROSURGEON BUT NOW IT SEEMS LIKE JAKE'S MAKING ALL THE DECISIONS,emotion_3409,peak,12.5,20.0,7,30,16,46,14
ex02_whisper_00326,ex02::KAYDA WAS HER NEUROSURGEON BUT NOW IT SEEMS LIKE JAKE'S MAKING ALL THE DECISIONS,emotion_3409,peak,12.5,40.0,11,30,16,46,22
ex02_whisper_00326,ex02::KAYDA WAS HER NEUROSURGEON BUT NOW IT SEEMS LIKE JAKE'S MAKING ALL THE DECISIONS,emotion_3409,valley,0.0,20.0,1,30,15,45,2
ex02_whisper_00326,ex02::KAYDA WAS HER NEUROSURGEON BUT NOW IT SEEMS LIKE JAKE'S MAKING ALL THE DECISIONS,emotion_3409,valley,0.0,40.0,4,30,15,45,8
ex02_whisper_00326,ex02::KAYDA WAS HER NEUROSURGEON BUT NOW IT SEEMS LIKE JAKE'S MAKING ALL THE DECISIONS,emotion_3409,valley,12.5,20.0,3,30,15,45,6
ex02_whisper_00326,ex02::KAYDA WAS HER NEUROSURGEON BUT NOW IT SEEMS LIKE JAKE'S MAKING ALL THE DECISIONS,emotion_3409,valley,12.5,40.0,6,30,15,45,12
ex02_whisper_00348,ex02::WHO'S MORE MISERABLE THAN HER,asr_3408,rise,0.0,20.0,5,24,9,33,10
ex02_whisper_00348,ex02::WHO'S MORE MISERABLE THAN HER,asr_3408,rise,0.0,40.0,8,24,9,33,16
ex02_whisper_00348,ex02::WHO'S MORE MISERABLE THAN HER,asr_3408,rise,12.5,20.0,6,24,9,33,12
ex02_whisper_00348,ex02::WHO'S MORE MISERABLE THAN HER,asr_3408,rise,12.5,40.0,8,24,9,33,16
ex02_whisper_00348,ex02::WHO'S MORE MISERABLE THAN HER,asr_3408,fall,0.0,20.0,6,24,12,36,12
ex02_whisper_00348,ex02::WHO'S MORE MISERABLE THAN HER,asr_3408,fall,0.0,40.0,10,24,12,36,20
ex02_whisper_00348,ex02::WHO'S MORE MISERABLE THAN HER,asr_3408,fall,12.5,20.0,6,24,12,36,12
ex02_whisper_00348,ex02::WHO'S MORE MISERABLE THAN HER,asr_3408,fall,12.5,40.0,10,24,12,36,20
ex02_whisper_00348,ex02::WHO'S MORE MISERABLE THAN HER,asr_3408,peak,0.0,20.0,3,24,5,29,6
ex02_whisper_00348,ex02::WHO'S MORE MISERABLE THAN HER,asr_3408,peak,0.0,40.0,5,24,5,29,10
ex02_whisper_00348,ex02::WHO'S MORE MISERABLE THAN HER,asr_3408,peak,12.5,20.0,5,24,5,29,10
ex02_whisper_00348,ex02::WHO'S MORE MISERABLE THAN HER,asr_3408,peak,12.5,40.0,5,24,5,29,10
ex02_whisper_00348,ex02::WHO'S MORE MISERABLE THAN HER,asr_3408,valley,0.0,20.0,2,24,4,28,4
ex02_whisper_00348,ex02::WHO'S MORE MISERABLE THAN HER,asr_3408,valley,0.0,40.0,3,24,4,28,6
ex02_whisper_00348,ex02::WHO'S MORE MISERABLE THAN HER,asr_3408,valley,12.5,20.0,2,24,4,28,4
ex02_whisper_00348,ex02::WHO'S MORE MISERABLE THAN HER,asr_3408,valley,12.5,40.0,4,24,4,28,8
ex02_whisper_00348,ex02::WHO'S MORE MISERABLE THAN HER,emotion_3408,rise,0.0,20.0,4,10,9,19,8
ex02_whisper_00348,ex02::WHO'S MORE MISERABLE THAN HER,emotion_3408,rise,0.0,40.0,6,10,9,19,12
ex02_whisper_00348,ex02::WHO'S MORE MISERABLE THAN HER,emotion_3408,rise,12.5,20.0,5,10,9,19,10
ex02_whisper_00348,ex02::WHO'S MORE MISERABLE THAN HER,emotion_3408,rise,12.5,40.0,7,10,9,19,14
ex02_whisper_00348,ex02::WHO'S MORE MISERABLE THAN HER,emotion_3408,fall,0.0,20.0,1,10,12,22,2
ex02_whisper_00348,ex02::WHO'S MORE MISERABLE THAN HER,emotion_3408,fall,0.0,40.0,3,10,12,22,6
ex02_whisper_00348,ex02::WHO'S MORE MISERABLE THAN HER,emotion_3408,fall,12.5,20.0,2,10,12,22,4
ex02_whisper_00348,ex02::WHO'S MORE MISERABLE THAN HER,emotion_3408,fall,12.5,40.0,5,10,12,22,10
ex02_whisper_00348,ex02::WHO'S MORE MISERABLE THAN HER,emotion_3408,peak,0.0,20.0,3,10,5,15,6
ex02_whisper_00348,ex02::WHO'S MORE MISERABLE THAN HER,emotion_3408,peak,0.0,40.0,3,10,5,15,6
ex02_whisper_00348,ex02::WHO'S MORE MISERABLE THAN HER,emotion_3408,peak,12.5,20.0,3,10,5,15,6
ex02_whisper_00348,ex02::WHO'S MORE MISERABLE THAN HER,emotion_3408,peak,12.5,40.0,3,10,5,15,6
ex02_whisper_00348,ex02::WHO'S MORE MISERABLE THAN HER,emotion_3408,valley,0.0,20.0,1,10,4,14,2
ex02_whisper_00348,ex02::WHO'S MORE MISERABLE THAN HER,emotion_3408,valley,0.0,40.0,3,10,4,14,6
ex02_whisper_00348,ex02::WHO'S MORE MISERABLE THAN HER,emotion_3408,valley,12.5,20.0,1,10,4,14,2
ex02_whisper_00348,ex02::WHO'S MORE MISERABLE THAN HER,emotion_3408,valley,12.5,40.0,3,10,4,14,6
ex02_whisper_00348,ex02::WHO'S MORE MISERABLE THAN HER,intent_3408_last,rise,0.0,20.0,4,17,9,26,8
ex02_whisper_00348,ex02::WHO'S MORE MISERABLE THAN HER,intent_3408_last,rise,0.0,40.0,5,17,9,26,10
ex02_whisper_00348,ex02::WHO'S MORE MISERABLE THAN HER,intent_3408_last,rise,12.5,20.0,4,17,9,26,8
ex02_whisper_00348,ex02::WHO'S MORE MISERABLE THAN HER,intent_3408_last,rise,12.5,40.0,8,17,9,26,16
ex02_whisper_00348,ex02::WHO'S MORE MISERABLE THAN HER,intent_3408_last,fall,0.0,20.0,4,17,12,29,8
ex02_whisper_00348,ex02::WHO'S MORE MISERABLE THAN HER,intent_3408_last,fall,0.0,40.0,9,17,12,29,18
ex02_whisper_00348,ex02::WHO'S MORE MISERABLE THAN HER,intent_3408_last,fall,12.5,20.0,5,17,12,29,10
ex02_whisper_00348,ex02::WHO'S MORE MISERABLE THAN HER,intent_3408_last,fall,12.5,40.0,9,17,12,29,18
ex02_whisper_00348,ex02::WHO'S MORE MISERABLE THAN HER,intent_3408_last,peak,0.0,20.0,2,17,5,22,4
ex02_whisper_00348,ex02::WHO'S MORE MISERABLE THAN HER,intent_3408_last,peak,0.0,40.0,4,17,5,22,8
ex02_whisper_00348,ex02::WHO'S MORE MISERABLE THAN HER,intent_3408_last,peak,12.5,20.0,3,17,5,22,6
ex02_whisper_00348,ex02::WHO'S MORE MISERABLE THAN HER,intent_3408_last,peak,12.5,40.0,4,17,5,22,8
ex02_whisper_00348,ex02::WHO'S MORE MISERABLE THAN HER,intent_3408_last,valley,0.0,20.0,2,17,4,21,4
ex02_whisper_00348,ex02::WHO'S MORE MISERABLE THAN HER,intent_3408_last,valley,0.0,40.0,4,17,4,21,8
ex02_whisper_00348,ex02::WHO'S MORE MISERABLE THAN HER,intent_3408_last,valley,12.5,20.0,3,17,4,21,6
ex02_whisper_00348,ex02::WHO'S MORE MISERABLE THAN HER,intent_3408_last,valley,12.5,40.0,4,17,4,21,8
ex02_whisper_00348,ex02::WHO'S MORE MISERABLE THAN HER,speaker_count_3408_last,rise,0.0,20.0,1,7,9,16,2
ex02_whisper_00348,ex02::WHO'S MORE MISERABLE THAN HER,speaker_count_3408_last,rise,0.0,40.0,3,7,9,16,6
ex02_whisper_00348,ex02::WHO'S MORE MISERABLE THAN HER,speaker_count_3408_last,rise,12.5,20.0,1,7,9,16,2
ex02_whisper_00348,ex02::WHO'S MORE MISERABLE THAN HER,speaker_count_3408_last,rise,12.5,40.0,3,7,9,16,6
ex02_whisper_00348,ex02::WHO'S MORE MISERABLE THAN HER,speaker_count_3408_last,fall,0.0,20.0,2,7,12,19,4
ex02_whisper_00348,ex02::WHO'S MORE MISERABLE THAN HER,speaker_count_3408_last,fall,0.0,40.0,3,7,12,19,6
ex02_whisper_00348,ex02::WHO'S MORE MISERABLE THAN HER,speaker_count_3408_last,fall,12.5,20.0,3,7,12,19,6
ex02_whisper_00348,ex02::WHO'S MORE MISERABLE THAN HER,speaker_count_3408_last,fall,12.5,40.0,4,7,12,19,8
ex02_whisper_00348,ex02::WHO'S MORE MISERABLE THAN HER,speaker_count_3408_last,peak,0.0,20.0,1,7,5,12,2
ex02_whisper_00348,ex02::WHO'S MORE MISERABLE THAN HER,speaker_count_3408_last,peak,0.0,40.0,2,7,5,12,4
ex02_whisper_00348,ex02::WHO'S MORE MISERABLE THAN HER,speaker_count_3408_last,peak,12.5,20.0,1,7,5,12,2
ex02_whisper_00348,ex02::WHO'S MORE MISERABLE THAN HER,speaker_count_3408_last,peak,12.5,40.0,2,7,5,12,4
ex02_whisper_00348,ex02::WHO'S MORE MISERABLE THAN HER,speaker_count_3408_last,valley,0.0,20.0,1,7,4,11,2
ex02_whisper_00348,ex02::WHO'S MORE MISERABLE THAN HER,speaker_count_3408_last,valley,0.0,40.0,1,7,4,11,2
ex02_whisper_00348,ex02::WHO'S MORE MISERABLE THAN HER,speaker_count_3408_last,valley,12.5,20.0,1,7,4,11,2
ex02_whisper_00348,ex02::WHO'S MORE MISERABLE THAN HER,speaker_count_3408_last,valley,12.5,40.0,1,7,4,11,2
ex02_whisper_00348,ex02::WHO'S MORE MISERABLE THAN HER,emotion_3407,rise,0.0,20.0,4,13,9,22,8
ex02_whisper_00348,ex02::WHO'S MORE MISERABLE THAN HER,emotion_3407,rise,0.0,40.0,5,13,9,22,10
ex02_whisper_00348,ex02::WHO'S MORE MISERABLE THAN HER,emotion_3407,rise,12.5,20.0,4,13,9,22,8
ex02_whisper_00348,ex02::WHO'S MORE MISERABLE THAN HER,emotion_3407,rise,12.5,40.0,7,13,9,22,14
ex02_whisper_00348,ex02::WHO'S MORE MISERABLE THAN HER,emotion_3407,fall,0.0,20.0,3,13,12,25,6
ex02_whisper_00348,ex02::WHO'S MORE MISERABLE THAN HER,emotion_3407,fall,0.0,40.0,7,13,12,25,14
ex02_whisper_00348,ex02::WHO'S MORE MISERABLE THAN HER,emotion_3407,fall,12.5,20.0,4,13,12,25,8
ex02_whisper_00348,ex02::WHO'S MORE MISERABLE THAN HER,emotion_3407,fall,12.5,40.0,8,13,12,25,16
ex02_whisper_00348,ex02::WHO'S MORE MISERABLE THAN HER,emotion_3407,peak,0.0,20.0,3,13,5,18,6
ex02_whisper_00348,ex02::WHO'S MORE MISERABLE THAN HER,emotion_3407,peak,0.0,40.0,3,13,5,18,6
ex02_whisper_00348,ex02::WHO'S MORE MISERABLE THAN HER,emotion_3407,peak,12.5,20.0,3,13,5,18,6
ex02_whisper_00348,ex02::WHO'S MORE MISERABLE THAN HER,emotion_3407,peak,12.5,40.0,3,13,5,18,6
ex02_whisper_00348,ex02::WHO'S MORE MISERABLE THAN HER,emotion_3407,valley,0.0,20.0,1,13,4,17,2
ex02_whisper_00348,ex02::WHO'S MORE MISERABLE THAN HER,emotion_3407,valley,0.0,40.0,4,13,4,17,8
ex02_whisper_00348,ex02::WHO'S MORE MISERABLE THAN HER,emotion_3407,valley,12.5,20.0,2,13,4,17,4
ex02_whisper_00348,ex02::WHO'S MORE MISERABLE THAN HER,emotion_3407,valley,12.5,40.0,4,13,4,17,8
ex02_whisper_00348,ex02::WHO'S MORE MISERABLE THAN HER,emotion_3409,rise,0.0,20.0,4,12,9,21,8
ex02_whisper_00348,ex02::WHO'S MORE MISERABLE THAN HER,emotion_3409,rise,0.0,40.0,6,12,9,21,12
ex02_whisper_00348,ex02::WHO'S MORE MISERABLE THAN HER,emotion_3409,rise,12.5,20.0,5,12,9,21,10
ex02_whisper_00348,ex02::WHO'S MORE MISERABLE THAN HER,emotion_3409,rise,12.5,40.0,7,12,9,21,14
ex02_whisper_00348,ex02::WHO'S MORE MISERABLE THAN HER,emotion_3409,fall,0.0,20.0,2,12,12,24,4
ex02_whisper_00348,ex02::WHO'S MORE MISERABLE THAN HER,emotion_3409,fall,0.0,40.0,3,12,12,24,6
ex02_whisper_00348,ex02::WHO'S MORE MISERABLE THAN HER,emotion_3409,fall,12.5,20.0,2,12,12,24,4
ex02_whisper_00348,ex02::WHO'S MORE MISERABLE THAN HER,emotion_3409,fall,12.5,40.0,7,12,12,24,14
ex02_whisper_00348,ex02::WHO'S MORE MISERABLE THAN HER,emotion_3409,peak,0.0,20.0,2,12,5,17,4
ex02_whisper_00348,ex02::WHO'S MORE MISERABLE THAN HER,emotion_3409,peak,0.0,40.0,3,12,5,17,6
ex02_whisper_00348,ex02::WHO'S MORE MISERABLE THAN HER,emotion_3409,peak,12.5,20.0,3,12,5,17,6
ex02_whisper_00348,ex02::WHO'S MORE MISERABLE THAN HER,emotion_3409,peak,12.5,40.0,3,12,5,17,6
ex02_whisper_00348,ex02::WHO'S MORE MISERABLE THAN HER,emotion_3409,valley,0.0,20.0,1,12,4,16,2
ex02_whisper_00348,ex02::WHO'S MORE MISERABLE THAN HER,emotion_3409,valley,0.0,40.0,4,12,4,16,8
ex02_whisper_00348,ex02::WHO'S MORE MISERABLE THAN HER,emotion_3409,valley,12.5,20.0,2,12,4,16,4
ex02_whisper_00348,ex02::WHO'S MORE MISERABLE THAN HER,emotion_3409,valley,12.5,40.0,4,12,4,16,8
ex02_whisper_00355,ex02::GIVEN THE CIRCUMSTANCES ISN'T THIS A LITTLE UNORTHODOX,asr_3408,rise,0.0,20.0,10,53,21,74,20
ex02_whisper_00355,ex02::GIVEN THE CIRCUMSTANCES ISN'T THIS A LITTLE UNORTHODOX,asr_3408,rise,0.0,40.0,19,53,21,74,38
ex02_whisper_00355,ex02::GIVEN THE CIRCUMSTANCES ISN'T THIS A LITTLE UNORTHODOX,asr_3408,rise,12.5,20.0,12,53,21,74,24
ex02_whisper_00355,ex02::GIVEN THE CIRCUMSTANCES ISN'T THIS A LITTLE UNORTHODOX,asr_3408,rise,12.5,40.0,20,53,21,74,40
ex02_whisper_00355,ex02::GIVEN THE CIRCUMSTANCES ISN'T THIS A LITTLE UNORTHODOX,asr_3408,fall,0.0,20.0,12,53,23,76,24
ex02_whisper_00355,ex02::GIVEN THE CIRCUMSTANCES ISN'T THIS A LITTLE UNORTHODOX,asr_3408,fall,0.0,40.0,19,53,23,76,38
ex02_whisper_00355,ex02::GIVEN THE CIRCUMSTANCES ISN'T THIS A LITTLE UNORTHODOX,asr_3408,fall,12.5,20.0,17,53,23,76,34
ex02_whisper_00355,ex02::GIVEN THE CIRCUMSTANCES ISN'T THIS A LITTLE UNORTHODOX,asr_3408,fall,12.5,40.0,20,53,23,76,40
ex02_whisper_00355,ex02::GIVEN THE CIRCUMSTANCES ISN'T THIS A LITTLE UNORTHODOX,asr_3408,peak,0.0,20.0,6,53,13,66,12
ex02_whisper_00355,ex02::GIVEN THE CIRCUMSTANCES ISN'T THIS A LITTLE UNORTHODOX,asr_3408,peak,0.0,40.0,9,53,13,66,18
ex02_whisper_00355,ex02::GIVEN THE CIRCUMSTANCES ISN'T THIS A LITTLE UNORTHODOX,asr_3408,peak,12.5,20.0,8,53,13,66,16
ex02_whisper_00355,ex02::GIVEN THE CIRCUMSTANCES ISN'T THIS A LITTLE UNORTHODOX,asr_3408,peak,12.5,40.0,11,53,13,66,22
ex02_whisper_00355,ex02::GIVEN THE CIRCUMSTANCES ISN'T THIS A LITTLE UNORTHODOX,asr_3408,valley,0.0,20.0,5,53,12,65,10
ex02_whisper_00355,ex02::GIVEN THE CIRCUMSTANCES ISN'T THIS A LITTLE UNORTHODOX,asr_3408,valley,0.0,40.0,8,53,12,65,16
ex02_whisper_00355,ex02::GIVEN THE CIRCUMSTANCES ISN'T THIS A LITTLE UNORTHODOX,asr_3408,valley,12.5,20.0,8,53,12,65,16
ex02_whisper_00355,ex02::GIVEN THE CIRCUMSTANCES ISN'T THIS A LITTLE UNORTHODOX,asr_3408,valley,12.5,40.0,9,53,12,65,18
ex02_whisper_00355,ex02::GIVEN THE CIRCUMSTANCES ISN'T THIS A LITTLE UNORTHODOX,emotion_3408,rise,0.0,20.0,6,28,21,49,12
ex02_whisper_00355,ex02::GIVEN THE CIRCUMSTANCES ISN'T THIS A LITTLE UNORTHODOX,emotion_3408,rise,0.0,40.0,12,28,21,49,24
ex02_whisper_00355,ex02::GIVEN THE CIRCUMSTANCES ISN'T THIS A LITTLE UNORTHODOX,emotion_3408,rise,12.5,20.0,8,28,21,49,16
ex02_whisper_00355,ex02::GIVEN THE CIRCUMSTANCES ISN'T THIS A LITTLE UNORTHODOX,emotion_3408,rise,12.5,40.0,14,28,21,49,28
ex02_whisper_00355,ex02::GIVEN THE CIRCUMSTANCES ISN'T THIS A LITTLE UNORTHODOX,emotion_3408,fall,0.0,20.0,5,28,23,51,10
ex02_whisper_00355,ex02::GIVEN THE CIRCUMSTANCES ISN'T THIS A LITTLE UNORTHODOX,emotion_3408,fall,0.0,40.0,9,28,23,51,18
ex02_whisper_00355,ex02::GIVEN THE CIRCUMSTANCES ISN'T THIS A LITTLE UNORTHODOX,emotion_3408,fall,12.5,20.0,8,28,23,51,16
ex02_whisper_00355,ex02::GIVEN THE CIRCUMSTANCES ISN'T THIS A LITTLE UNORTHODOX,emotion_3408,fall,12.5,40.0,11,28,23,51,22
ex02_whisper_00355,ex02::GIVEN THE CIRCUMSTANCES ISN'T THIS A LITTLE UNORTHODOX,emotion_3408,peak,0.0,20.0,1,28,13,41,2
ex02_whisper_00355,ex02::GIVEN THE CIRCUMSTANCES ISN'T THIS A LITTLE UNORTHODOX,emotion_3408,peak,0.0,40.0,4,28,13,41,8
ex02_whisper_00355,ex02::GIVEN THE CIRCUMSTANCES ISN'T THIS A LITTLE UNORTHODOX,emotion_3408,peak,12.5,20.0,3,28,13,41,6
ex02_whisper_00355,ex02::GIVEN THE CIRCUMSTANCES ISN'T THIS A LITTLE UNORTHODOX,emotion_3408,peak,12.5,40.0,7,28,13,41,14
ex02_whisper_00355,ex02::GIVEN THE CIRCUMSTANCES ISN'T THIS A LITTLE UNORTHODOX,emotion_3408,valley,0.0,20.0,2,28,12,40,4
ex02_whisper_00355,ex02::GIVEN THE CIRCUMSTANCES ISN'T THIS A LITTLE UNORTHODOX,emotion_3408,valley,0.0,40.0,7,28,12,40,14
ex02_whisper_00355,ex02::GIVEN THE CIRCUMSTANCES ISN'T THIS A LITTLE UNORTHODOX,emotion_3408,valley,12.5,20.0,4,28,12,40,8
ex02_whisper_00355,ex02::GIVEN THE CIRCUMSTANCES ISN'T THIS A LITTLE UNORTHODOX,emotion_3408,valley,12.5,40.0,7,28,12,40,14
ex02_whisper_00355,ex02::GIVEN THE CIRCUMSTANCES ISN'T THIS A LITTLE UNORTHODOX,intent_3408_last,rise,0.0,20.0,8,34,21,55,16
ex02_whisper_00355,ex02::GIVEN THE CIRCUMSTANCES ISN'T THIS A LITTLE UNORTHODOX,intent_3408_last,rise,0.0,40.0,15,34,21,55,30
ex02_whisper_00355,ex02::GIVEN THE CIRCUMSTANCES ISN'T THIS A LITTLE UNORTHODOX,intent_3408_last,rise,12.5,20.0,9,34,21,55,18
ex02_whisper_00355,ex02::GIVEN THE CIRCUMSTANCES ISN'T THIS A LITTLE UNORTHODOX,intent_3408_last,rise,12.5,40.0,16,34,21,55,32
ex02_whisper_00355,ex02::GIVEN THE CIRCUMSTANCES ISN'T THIS A LITTLE UNORTHODOX,intent_3408_last,fall,0.0,20.0,7,34,23,57,14
ex02_whisper_00355,ex02::GIVEN THE CIRCUMSTANCES ISN'T THIS A LITTLE UNORTHODOX,intent_3408_last,fall,0.0,40.0,15,34,23,57,30
ex02_whisper_00355,ex02::GIVEN THE CIRCUMSTANCES ISN'T THIS A LITTLE UNORTHODOX,intent_3408_last,fall,12.5,20.0,11,34,23,57,22
ex02_whisper_00355,ex02::GIVEN THE CIRCUMSTANCES ISN'T THIS A LITTLE UNORTHODOX,intent_3408_last,fall,12.5,40.0,16,34,23,57,32
ex02_whisper_00355,ex02::GIVEN THE CIRCUMSTANCES ISN'T THIS A LITTLE UNORTHODOX,intent_3408_last,peak,0.0,20.0,3,34,13,47,6
ex02_whisper_00355,ex02::GIVEN THE CIRCUMSTANCES ISN'T THIS A LITTLE UNORTHODOX,intent_3408_last,peak,0.0,40.0,6,34,13,47,12
ex02_whisper_00355,ex02::GIVEN THE CIRCUMSTANCES ISN'T THIS A LITTLE UNORTHODOX,intent_3408_last,peak,12.5,20.0,4,34,13,47,8
ex02_whisper_00355,ex02::GIVEN THE CIRCUMSTANCES ISN'T THIS A LITTLE UNORTHODOX,intent_3408_last,peak,12.5,40.0,8,34,13,47,16
ex02_whisper_00355,ex02::GIVEN THE CIRCUMSTANCES ISN'T THIS A LITTLE UNORTHODOX,intent_3408_last,valley,0.0,20.0,4,34,12,46,8
ex02_whisper_00355,ex02::GIVEN THE CIRCUMSTANCES ISN'T THIS A LITTLE UNORTHODOX,intent_3408_last,valley,0.0,40.0,7,34,12,46,14
ex02_whisper_00355,ex02::GIVEN THE CIRCUMSTANCES ISN'T THIS A LITTLE UNORTHODOX,intent_3408_last,valley,12.5,20.0,6,34,12,46,12
ex02_whisper_00355,ex02::GIVEN THE CIRCUMSTANCES ISN'T THIS A LITTLE UNORTHODOX,intent_3408_last,valley,12.5,40.0,8,34,12,46,16
ex02_whisper_00355,ex02::GIVEN THE CIRCUMSTANCES ISN'T THIS A LITTLE UNORTHODOX,speaker_count_3408_last,rise,0.0,20.0,4,17,21,38,8
ex02_whisper_00355,ex02::GIVEN THE CIRCUMSTANCES ISN'T THIS A LITTLE UNORTHODOX,speaker_count_3408_last,rise,0.0,40.0,11,17,21,38,22
ex02_whisper_00355,ex02::GIVEN THE CIRCUMSTANCES ISN'T THIS A LITTLE UNORTHODOX,speaker_count_3408_last,rise,12.5,20.0,5,17,21,38,10
ex02_whisper_00355,ex02::GIVEN THE CIRCUMSTANCES ISN'T THIS A LITTLE UNORTHODOX,speaker_count_3408_last,rise,12.5,40.0,12,17,21,38,24
ex02_whisper_00355,ex02::GIVEN THE CIRCUMSTANCES ISN'T THIS A LITTLE UNORTHODOX,speaker_count_3408_last,fall,0.0,20.0,3,17,23,40,6
ex02_whisper_00355,ex02::GIVEN THE CIRCUMSTANCES ISN'T THIS A LITTLE UNORTHODOX,speaker_count_3408_last,fall,0.0,40.0,8,17,23,40,16
ex02_whisper_00355,ex02::GIVEN THE CIRCUMSTANCES ISN'T THIS A LITTLE UNORTHODOX,speaker_count_3408_last,fall,12.5,20.0,6,17,23,40,12
ex02_whisper_00355,ex02::GIVEN THE CIRCUMSTANCES ISN'T THIS A LITTLE UNORTHODOX,speaker_count_3408_last,fall,12.5,40.0,10,17,23,40,20
ex02_whisper_00355,ex02::GIVEN THE CIRCUMSTANCES ISN'T THIS A LITTLE UNORTHODOX,speaker_count_3408_last,peak,0.0,20.0,3,17,13,30,6
ex02_whisper_00355,ex02::GIVEN THE CIRCUMSTANCES ISN'T THIS A LITTLE UNORTHODOX,speaker_count_3408_last,peak,0.0,40.0,4,17,13,30,8
ex02_whisper_00355,ex02::GIVEN THE CIRCUMSTANCES ISN'T THIS A LITTLE UNORTHODOX,speaker_count_3408_last,peak,12.5,20.0,4,17,13,30,8
ex02_whisper_00355,ex02::GIVEN THE CIRCUMSTANCES ISN'T THIS A LITTLE UNORTHODOX,speaker_count_3408_last,peak,12.5,40.0,8,17,13,30,16
ex02_whisper_00355,ex02::GIVEN THE CIRCUMSTANCES ISN'T THIS A LITTLE UNORTHODOX,speaker_count_3408_last,valley,0.0,20.0,1,17,12,29,2
ex02_whisper_00355,ex02::GIVEN THE CIRCUMSTANCES ISN'T THIS A LITTLE UNORTHODOX,speaker_count_3408_last,valley,0.0,40.0,3,17,12,29,6
ex02_whisper_00355,ex02::GIVEN THE CIRCUMSTANCES ISN'T THIS A LITTLE UNORTHODOX,speaker_count_3408_last,valley,12.5,20.0,1,17,12,29,2
ex02_whisper_00355,ex02::GIVEN THE CIRCUMSTANCES ISN'T THIS A LITTLE UNORTHODOX,speaker_count_3408_last,valley,12.5,40.0,4,17,12,29,8
ex02_whisper_00355,ex02::GIVEN THE CIRCUMSTANCES ISN'T THIS A LITTLE UNORTHODOX,emotion_3407,rise,0.0,20.0,8,31,21,52,16
ex02_whisper_00355,ex02::GIVEN THE CIRCUMSTANCES ISN'T THIS A LITTLE UNORTHODOX,emotion_3407,rise,0.0,40.0,16,31,21,52,32
ex02_whisper_00355,ex02::GIVEN THE CIRCUMSTANCES ISN'T THIS A LITTLE UNORTHODOX,emotion_3407,rise,12.5,20.0,11,31,21,52,22
ex02_whisper_00355,ex02::GIVEN THE CIRCUMSTANCES ISN'T THIS A LITTLE UNORTHODOX,emotion_3407,rise,12.5,40.0,16,31,21,52,32
ex02_whisper_00355,ex02::GIVEN THE CIRCUMSTANCES ISN'T THIS A LITTLE UNORTHODOX,emotion_3407,fall,0.0,20.0,6,31,23,54,12
ex02_whisper_00355,ex02::GIVEN THE CIRCUMSTANCES ISN'T THIS A LITTLE UNORTHODOX,emotion_3407,fall,0.0,40.0,13,31,23,54,26
ex02_whisper_00355,ex02::GIVEN THE CIRCUMSTANCES ISN'T THIS A LITTLE UNORTHODOX,emotion_3407,fall,12.5,20.0,11,31,23,54,22
